CIRC-REG,COMUNE,ELETTORITOT,ELETTORIM,VOTANTITOT,VOTANTIM,SKBIANCHE,LEGA PER SALVINI PREMIER,FORZA ITALIA,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,ALLEANZA VERDI E SINISTRA,+EUROPA,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO,MOVIMENTO 5 STELLE,AZIONE - ITALIA VIVA - CALENDA,ITALEXIT PER L'ITALIA,UNIONE POPOLARE CON DE MAGISTRIS,ITALIA SOVRANA E POPOLARE,VITA,FRATELLI D'ITALIA CON GIORGIA MELONI,MASTELLA NOI DI CENTRO EUROPEISTI,ALTERNATIVA PER L'ITALIA - NO GREEN PASS,FREE,SUD CHIAMA NORD,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO,PARTITO COMUNISTA ITALIANO,PARTITO DELLA FOLLIA CREATIVA,FORZA DEL POPOLO,SUDTIROLER VOLKSPARTEI (SVP) - PATT,centre_right_coalition,centre_left_coalition,centre_right_coalition_perc,centre_left_coalition_perc
CALABRIA,ZAMBRONE,1362,678,759,392,31,27,256,4,86,14,13,7,93,17,8,7,11,2,128,0,2,0,19,1,3,0,1,0,415,120,54.6772068511199,15.810276679841898
CALABRIA,ZUNGRI,1538,767,738,360,26,52,158,6,55,8,1,12,143,26,4,3,5,1,195,0,1,0,4,5,6,0,1,0,411,76,55.6910569105691,10.29810298102981
CALABRIA,AFRICO,2080,992,668,361,12,44,198,6,87,9,5,1,89,25,5,16,9,0,108,0,2,0,0,0,11,0,0,0,356,102,53.293413173652695,15.269461077844312
CALABRIA,AGNANA CALABRA,398,206,163,88,5,7,18,0,14,1,12,1,53,2,0,0,4,3,39,0,0,0,0,0,1,0,0,0,64,28,39.263803680981596,17.177914110429448
CALABRIA,ANTONIMINA,983,493,468,195,19,12,93,1,34,2,1,1,37,40,3,8,8,0,182,1,1,0,1,0,3,0,0,0,288,38,61.53846153846154,8.11965811965812
CALABRIA,ARDORE,3762,1810,1776,918,29,147,437,27,261,42,5,17,241,40,22,7,23,5,352,4,10,0,1,7,5,0,1,0,963,325,54.22297297297297,18.29954954954955
CALABRIA,BAGALADI,748,348,368,208,6,21,126,6,71,5,1,1,49,1,0,3,7,0,49,0,0,0,1,1,5,0,0,0,202,78,54.891304347826086,21.195652173913043
CALABRIA,BENESTARE,1851,912,652,340,25,30,147,1,66,20,5,3,114,17,6,9,3,4,158,1,5,0,0,3,5,0,0,0,336,94,51.533742331288344,14.417177914110429
CALABRIA,BIANCO,3233,1552,1410,782,42,53,359,8,214,20,8,4,195,44,30,16,9,5,313,0,3,0,4,1,4,0,0,0,733,246,51.98581560283688,17.4468085106383
CALABRIA,BIVONGI,992,487,530,263,21,19,42,9,179,14,1,2,100,14,7,11,2,0,75,2,1,0,2,0,4,0,0,0,145,196,27.358490566037734,36.9811320754717
CALABRIA,BOVA,321,171,149,90,8,7,45,3,12,0,1,0,20,3,2,1,2,0,34,0,1,0,0,0,0,0,0,0,89,13,59.73154362416108,8.724832214765101
CALABRIA,BOVALINO,6464,3016,2634,1340,67,119,440,27,388,47,26,10,429,131,20,26,27,7,653,2,27,0,11,13,15,0,1,0,1239,471,47.03872437357631,17.88154897494305
CALABRIA,BOVA MARINA,2961,1425,1429,728,35,99,326,12,206,15,32,7,274,46,18,8,23,3,213,1,3,0,5,8,13,0,14,0,650,260,45.48635409377187,18.19454163750875
CALABRIA,BRANCALEONE,2608,1222,1048,550,35,60,246,6,159,8,11,3,163,35,10,8,6,4,233,2,5,0,1,4,7,0,1,0,545,181,52.00381679389313,17.270992366412212
CALABRIA,BRUZZANO ZEFFIRIO,877,409,350,175,7,11,177,0,33,1,0,0,50,5,3,5,2,0,38,0,1,0,0,1,1,0,2,0,226,34,64.57142857142857,9.714285714285714
CALABRIA,CALANNA,632,297,348,186,5,7,121,5,38,1,3,2,33,8,1,0,4,1,23,66,0,0,2,0,1,0,0,0,156,44,44.827586206896555,12.643678160919542
CALABRIA,CAMINI,514,235,236,113,6,19,34,0,64,2,1,2,27,4,5,1,2,0,57,0,0,0,1,1,2,0,0,0,110,69,46.61016949152542,29.23728813559322
CALABRIA,CAMPO CALABRO,3536,1708,1970,983,42,87,342,28,295,20,20,8,329,96,19,198,21,1,349,3,5,0,5,1,10,0,1,0,806,343,40.91370558375635,17.411167512690355
CALABRIA,CANOLO,602,305,231,135,13,15,48,12,34,2,4,1,31,10,2,13,5,0,24,0,0,0,2,0,3,0,0,0,99,41,42.857142857142854,17.74891774891775
CALABRIA,CARAFFA DEL BIANCO,401,187,230,113,8,38,48,0,29,4,0,0,25,9,5,2,3,2,46,0,0,0,7,0,0,0,0,0,132,33,57.391304347826086,14.347826086956522
CALABRIA,CARDETO,1179,556,595,296,15,18,140,4,207,5,9,1,77,9,4,1,6,2,62,0,0,0,2,2,9,0,1,0,224,222,37.64705882352941,37.3109243697479
CALABRIA,CARERI,1670,796,692,336,23,38,171,10,138,7,1,3,71,29,6,6,17,0,123,1,5,0,1,0,3,0,0,0,342,149,49.421965317919074,21.53179190751445
CALABRIA,CASIGNANA,566,277,324,149,11,12,110,6,54,0,1,0,40,6,7,4,4,0,43,0,0,0,13,0,0,0,0,0,171,55,52.77777777777778,16.97530864197531
CALABRIA,CAULONIA,5532,2619,2825,1447,71,138,639,18,457,45,30,22,640,105,19,29,34,3,373,1,8,0,2,6,22,0,0,0,1168,554,41.34513274336283,19.61061946902655
CALABRIA,CIMINA',417,206,153,84,6,1,16,0,20,3,1,0,9,51,0,1,4,0,29,0,1,0,0,0,2,0,0,0,46,24,30.065359477124183,15.686274509803921
CALABRIA,CONDOFURI,3653,1764,1609,838,31,114,323,23,208,12,77,4,323,38,14,12,14,4,315,2,7,0,6,1,2,0,1,0,775,301,48.16656308266003,18.707271597265382
CALABRIA,COSOLETO,625,302,275,144,3,13,66,32,0,53,0,0,44,6,2,6,0,0,37,2,1,0,0,0,1,0,2,0,148,53,53.81818181818182,19.272727272727273
CALABRIA,DELIANUOVA,2502,1181,1243,633,41,63,271,21,110,7,16,4,162,66,6,20,8,4,353,0,2,0,9,0,11,0,1,0,708,137,56.958970233306516,11.021721641190668
CALABRIA,FERRUZZANO,616,275,297,144,8,7,78,24,44,1,3,0,43,10,5,2,7,0,46,1,0,0,1,0,4,0,1,0,155,48,52.18855218855219,16.161616161616163
CALABRIA,FIUMARA,700,334,344,187,5,17,83,6,42,3,1,7,83,3,0,3,3,3,63,1,2,0,1,0,1,0,1,0,169,53,49.127906976744185,15.406976744186046
CALABRIA,GERACE,1995,994,1032,563,26,42,142,5,105,10,9,8,169,175,9,39,4,6,226,0,7,0,1,4,4,0,1,0,415,132,40.213178294573645,12.790697674418606
CALABRIA,GIOIOSA IONICA,5323,2513,2624,1295,39,92,646,26,371,88,25,19,588,39,26,43,35,7,446,3,4,0,8,7,26,0,2,0,1210,503,46.11280487804878,19.16920731707317
CALABRIA,GROTTERIA,2466,1197,1106,574,30,41,331,8,152,14,5,8,241,20,13,14,9,1,170,1,2,0,1,2,16,0,0,0,550,179,49.728752260397826,16.184448462929478
CALABRIA,LAGANADI,282,146,193,112,3,5,132,2,16,2,1,0,6,5,0,1,0,0,13,1,0,0,1,1,1,0,0,0,152,19,78.75647668393782,9.844559585492227
CALABRIA,LOCRI,9286,4374,5028,2498,95,139,545,41,603,59,64,20,738,142,91,149,52,15,1892,4,11,0,14,20,29,0,8,0,2617,746,52.04852824184566,14.836913285600636
CALABRIA,MAMMOLA,2136,1014,811,416,16,39,138,5,111,9,10,6,272,14,4,14,13,2,113,1,2,0,2,3,10,0,1,0,295,136,36.37484586929716,16.769420468557335
CALABRIA,MARINA DI GIOIOSA IONICA,4993,2371,2454,1231,52,101,553,22,270,47,20,31,460,80,14,32,34,2,573,3,12,0,7,8,12,0,0,0,1249,368,50.89649551752241,14.995925020374898
CALABRIA,MARTONE,421,203,196,98,7,6,41,2,25,2,0,1,31,21,2,1,3,0,30,0,3,0,0,3,14,0,0,0,79,28,40.30612244897959,14.285714285714285
CALABRIA,MELICUCCA',656,300,277,151,11,12,29,0,31,2,7,1,31,37,46,2,0,1,48,1,2,0,2,0,1,0,0,0,89,41,32.12996389891697,14.801444043321299
CALABRIA,MELITO DI PORTO SALVO,8318,3981,3996,2061,62,253,1105,58,620,54,31,22,668,96,20,34,42,5,682,5,10,0,13,6,29,0,0,0,2098,727,52.5025025025025,18.193193193193196
CALABRIA,MONASTERACE,2556,1250,1339,695,21,61,243,41,256,14,4,12,260,52,24,5,14,4,279,3,1,0,1,4,5,0,0,0,624,286,46.601941747572816,21.35922330097087
CALABRIA,MONTEBELLO JONICO,4693,2262,1881,998,33,156,347,8,223,18,20,11,391,90,33,14,16,0,379,4,4,0,5,7,16,0,1,0,890,272,47.31525784157363,14.46039340776183
CALABRIA,MOTTA SAN GIOVANNI,4648,2270,2335,1249,54,75,456,91,403,30,16,12,408,111,18,23,39,5,433,3,4,0,6,6,11,0,0,0,1055,461,45.182012847965744,19.743040685224837
CALABRIA,PALIZZI,1754,861,673,345,16,32,80,5,140,9,6,3,124,31,13,13,11,1,153,1,0,0,1,0,6,0,1,0,270,158,40.11887072808321,23.476968796433876
CALABRIA,PAZZANO,408,215,193,104,7,7,39,0,35,5,1,3,42,7,3,0,0,0,27,0,1,0,0,0,1,0,0,0,73,44,37.82383419689119,22.797927461139896
CALABRIA,PLACANICA,925,447,387,216,13,21,60,1,75,10,2,15,51,7,3,3,3,4,74,0,0,0,2,0,2,0,0,0,156,102,40.310077519379846,26.356589147286826
CALABRIA,PLATI',2629,1282,823,439,17,145,275,8,51,5,2,4,50,5,26,6,12,0,122,1,1,0,1,0,4,0,0,0,550,62,66.82867557715674,7.533414337788578
CALABRIA,PORTIGLIOLA,850,417,356,186,6,11,58,4,42,7,1,1,46,3,20,4,3,1,133,0,0,0,3,0,2,0,1,0,206,51,57.865168539325836,14.325842696629213
CALABRIA,REGGIO DI CALABRIA,136145,64077,71496,35855,943,2523,11058,1106,11807,1171,939,380,14007,3021,862,968,1126,233,14460,214,220,0,213,265,258,0,44,0,29147,14297,40.7673156540226,19.99692290477789
CALABRIA,RIACE,1380,661,640,323,16,52,68,4,75,9,4,3,153,20,4,13,4,5,149,0,1,0,2,4,4,0,0,0,273,91,42.65625,14.21875
CALABRIA,ROCCAFORTE DEL GRECO,319,153,126,70,3,27,27,0,16,1,1,0,26,4,2,0,3,0,8,0,0,0,0,0,2,0,0,0,62,18,49.2063492063492,14.285714285714285
CALABRIA,ROCCELLA IONICA,5119,2411,2606,1265,79,89,305,30,437,54,44,17,620,124,24,83,25,3,510,2,6,0,2,3,17,0,1,0,934,552,35.84036838066002,21.181887950882576
CALABRIA,ROGHUDI,696,327,314,155,9,12,50,2,52,2,4,0,44,3,1,0,1,0,111,1,1,0,0,1,0,0,5,0,175,58,55.73248407643312,18.471337579617835
CALABRIA,SAMO,620,308,304,156,6,6,102,0,82,2,6,4,30,14,1,2,3,2,29,0,0,0,0,2,0,0,0,0,137,94,45.06578947368421,30.92105263157895
CALABRIA,SAN GIOVANNI DI GERACE,356,169,205,105,11,9,45,3,23,0,0,2,45,37,0,0,1,0,23,0,1,0,1,1,1,0,0,0,80,25,39.02439024390244,12.195121951219512
CALABRIA,SAN LORENZO,1842,885,717,370,14,42,187,4,75,59,2,2,93,11,13,2,13,1,138,1,6,0,1,2,4,0,0,0,371,138,51.743375174337515,19.246861924686193
CALABRIA,SAN LUCA,2610,1199,561,297,20,39,147,4,77,1,2,4,65,12,14,1,9,3,98,1,5,0,2,1,5,0,3,0,288,84,51.33689839572193,14.973262032085561
CALABRIA,SAN PROCOPIO,396,192,139,70,6,9,26,2,21,1,3,0,14,8,6,0,0,0,35,0,0,0,1,0,1,0,1,0,72,25,51.798561151079134,17.985611510791365
CALABRIA,SAN ROBERTO,1299,659,668,373,17,36,192,33,88,7,1,3,103,12,6,7,11,2,92,7,0,0,1,1,2,0,0,0,353,99,52.84431137724551,14.820359281437126
CALABRIA,SANTA CRISTINA D'ASPROMONTE,659,331,275,155,11,22,43,3,27,2,3,7,39,2,4,7,1,0,89,0,1,0,4,0,0,0,0,0,157,39,57.09090909090909,14.181818181818182
CALABRIA,SANT'AGATA DEL BIANCO,461,226,250,142,3,26,75,1,21,1,1,1,14,52,2,0,1,2,43,0,1,0,0,0,0,0,0,0,145,24,57.99999999999999,9.6
CALABRIA,SANT'ALESSIO IN ASPROMONTE,227,112,121,65,3,8,34,4,34,0,0,1,18,1,0,0,1,0,12,1,1,0,0,0,0,0,0,0,58,35,47.93388429752066,28.92561983471074
CALABRIA,SANT'EUFEMIA D'ASPROMONTE,2931,1407,1335,681,42,182,231,24,104,11,8,20,149,62,118,13,8,1,287,2,2,0,6,1,7,0,0,0,724,143,54.232209737827716,10.711610486891386
CALABRIA,SANT'ILARIO DELLO IONIO,964,461,550,272,9,13,254,1,37,5,3,3,54,8,4,0,10,7,121,0,1,0,1,1,2,0,0,0,389,48,70.72727272727273,8.727272727272728
CALABRIA,SANTO STEFANO IN ASPROMONTE,876,453,485,273,9,16,207,0,50,2,5,0,99,7,6,1,9,0,46,0,1,0,0,1,3,0,0,0,269,57,55.4639175257732,11.752577319587628
CALABRIA,SCIDO,676,320,268,147,6,26,92,0,18,5,0,1,22,9,1,1,11,0,54,1,5,0,1,0,0,0,0,0,172,24,64.17910447761194,8.955223880597014
CALABRIA,SCILLA,3835,1852,1928,1007,48,170,322,48,298,23,17,12,388,54,15,21,24,7,351,2,6,0,6,4,10,0,0,0,891,350,46.213692946058096,18.153526970954356
CALABRIA,SIDERNO,14195,6859,6513,3324,101,230,834,237,1163,126,79,44,1404,299,72,55,58,17,1291,5,13,0,16,39,57,0,4,0,2592,1412,39.79732842008291,21.67971748810072
CALABRIA,SINOPOLI,1450,694,583,309,27,32,189,10,41,9,7,4,74,9,15,4,7,1,102,0,4,0,2,1,3,0,0,0,333,61,57.11835334476844,10.4631217838765
CALABRIA,STAITI,170,82,51,28,2,3,12,0,15,0,0,0,2,1,1,0,0,0,7,3,0,0,1,0,0,0,0,0,22,15,43.13725490196079,29.411764705882355
CALABRIA,STIGNANO,938,482,399,211,20,23,71,1,15,7,2,36,98,11,2,4,5,1,70,2,1,0,2,2,2,0,0,0,165,60,41.35338345864661,15.037593984962406
CALABRIA,STILO,1982,999,998,535,25,69,277,28,116,6,3,21,217,23,6,3,9,0,146,1,1,0,2,2,3,0,1,0,520,146,52.104208416833664,14.629258517034069
CALABRIA,VILLA SAN GIOVANNI,10280,4951,5562,2788,83,237,965,67,864,80,75,42,1225,245,63,112,64,17,1000,5,15,0,41,32,20,0,2,0,2269,1061,40.79467817331895,19.075871988493347
SICILIA 1,PALERMO,347821,161663,189975,93511,4105,5702,14124,1080,24968,4583,4610,1253,62743,9729,2102,1929,2074,0,28609,0,0,0,10702,0,0,0,0,0,49515,35414,26.063955783655747,18.64140018423477
SICILIA 1,USTICA,1132,579,470,255,45,13,58,3,73,7,6,0,88,32,8,9,9,0,67,0,0,0,21,0,0,0,0,0,141,86,30,18.29787234042553
SICILIA 1,ALTOFONTE,8126,3911,4706,2352,198,182,576,55,515,54,106,30,1364,131,79,49,71,0,748,0,0,0,304,0,0,0,0,0,1561,705,33.170420739481514,14.980875478113049
SICILIA 1,BALESTRATE,5318,2524,3082,1510,177,127,515,9,220,43,46,14,635,102,40,11,34,0,614,0,0,0,354,0,0,0,0,0,1265,323,41.04477611940299,10.480207657365346
SICILIA 1,BELMONTE MEZZAGNO,8741,4256,5118,2613,396,159,525,674,505,51,52,20,1176,65,43,34,35,0,622,0,0,0,439,0,0,0,0,0,1980,628,38.68698710433763,12.270418132082844
SICILIA 1,BORGETTO,5798,2819,3371,1696,189,118,768,15,123,19,81,15,1017,68,26,16,27,0,527,0,0,0,209,0,0,0,0,0,1428,238,42.36131711658261,7.060219519430436
SICILIA 1,CAMPOREALE,2467,1206,1602,810,180,52,130,4,94,16,10,5,325,46,12,6,9,0,173,0,0,0,464,0,0,0,0,0,359,125,22.409488139825218,7.802746566791511
SICILIA 1,CAPACI,9280,4526,5625,2844,180,218,759,14,538,56,85,21,1935,204,62,23,50,0,950,0,0,0,325,0,0,0,0,0,1941,700,34.50666666666667,12.444444444444445
SICILIA 1,CARINI,31769,15598,15757,8049,502,630,2133,56,922,238,181,94,5263,523,272,105,147,0,3064,0,0,0,907,0,0,0,0,0,5883,1435,37.33578726915022,9.107063527321191
SICILIA 1,CINISI,9769,4803,5868,2927,230,189,814,25,501,78,63,24,1796,234,74,35,66,0,1290,0,0,0,269,0,0,0,0,0,2318,666,39.50238582140423,11.349693251533742
SICILIA 1,GIARDINELLO,1811,894,1240,639,129,49,247,2,85,12,10,4,280,15,8,8,10,0,166,0,0,0,161,0,0,0,0,0,464,111,37.41935483870968,8.951612903225808
SICILIA 1,ISOLA DELLE FEMMINE,5777,2854,3538,1786,87,132,349,98,265,29,41,16,1096,322,41,17,29,0,523,0,0,0,190,0,0,0,0,0,1102,351,31.147540983606557,9.920859242509893
SICILIA 1,MISILMERI,23380,11400,13191,6733,721,584,2004,185,809,139,162,82,3531,299,150,74,139,0,2331,0,0,0,1143,0,0,0,0,0,5104,1192,38.693048290501096,9.036464255932074
SICILIA 1,MONREALE,31583,15400,18599,9427,734,940,1695,67,1457,266,307,228,5937,527,225,156,255,0,3664,0,0,0,1175,0,0,0,0,0,6366,2258,34.22764664766923,12.1404376579386
SICILIA 1,MONTELEPRE,4722,2269,3032,1529,175,124,414,15,328,25,23,16,898,91,30,15,29,0,467,0,0,0,240,0,0,0,0,0,1020,392,33.64116094986807,12.928759894459102
SICILIA 1,PALERMO,163640,77040,89641,44289,1951,2623,8133,443,10393,1785,1964,577,29414,4407,1092,793,920,0,13568,0,0,0,4720,0,0,0,0,0,24767,14719,27.629098292076172,16.419941767717898
SICILIA 1,PARTINICO,24774,12066,13590,6907,718,647,1895,97,1039,113,144,91,3345,497,181,89,114,0,2449,0,0,0,1166,0,0,0,0,0,5088,1387,37.439293598233995,10.206033848417954
SICILIA 1,PIANA DEGLI ALBANESI,4570,2190,2712,1379,103,106,238,39,498,81,34,20,686,121,48,11,38,0,365,0,0,0,176,0,0,0,0,0,748,633,27.581120943952804,23.34070796460177
SICILIA 1,SAN CIPIRELLO,4048,1938,2274,1144,146,102,307,19,150,26,27,19,547,82,25,7,18,0,467,0,0,0,221,0,0,0,0,0,895,222,39.35795954265611,9.762532981530343
SICILIA 1,SAN GIUSEPPE JATO,6653,3174,3724,1864,216,170,486,12,256,32,29,24,901,145,43,18,37,0,706,0,0,0,378,0,0,0,0,0,1374,341,36.89581095596133,9.156820622986036
SICILIA 1,SANTA CRISTINA GELA,831,418,506,248,28,22,53,12,36,3,7,1,102,18,12,3,13,0,88,0,0,0,53,0,0,0,0,0,175,47,34.58498023715415,9.288537549407115
SICILIA 1,TERRASINI,10425,5104,6337,3148,342,177,681,23,479,67,69,35,1825,162,88,46,68,0,1738,0,0,0,263,0,0,0,0,0,2619,650,41.32870443427489,10.257219504497396
SICILIA 1,TORRETTA,3476,1700,1908,963,107,55,338,6,159,21,29,12,507,52,25,16,16,0,401,0,0,0,90,0,0,0,0,0,800,221,41.92872117400419,11.582809224318659
SICILIA 1,TRAPPETO,2569,1240,1485,731,104,45,370,3,62,11,73,4,280,31,117,9,16,0,186,0,0,0,84,0,0,0,0,0,604,150,40.67340067340067,10.1010101010101
SICILIA 1,ALIA,2864,1377,1683,858,117,81,252,3,128,24,14,13,287,43,30,9,9,0,387,0,0,0,162,0,0,0,0,0,723,179,42.95900178253119,10.63576945929887
SICILIA 1,ALIMENA,1522,709,945,482,100,39,119,5,102,6,21,4,146,22,15,2,6,0,207,0,0,0,84,0,0,0,0,0,370,133,39.15343915343915,14.074074074074074
SICILIA 1,ALIMINUSA,945,480,590,319,39,18,40,5,47,8,8,3,107,30,10,14,3,0,117,0,0,0,123,0,0,0,0,0,180,66,30.508474576271187,11.186440677966102
SICILIA 1,ALTAVILLA MILICIA,7075,3549,3829,1994,227,124,510,62,290,53,89,29,965,136,44,31,38,0,698,0,0,0,320,0,0,0,0,0,1394,461,36.40637242099765,12.039697048837816
SICILIA 1,BAGHERIA,43931,20913,24893,12252,713,803,2667,416,1869,407,866,376,7208,879,335,174,279,0,4172,0,0,0,2309,0,0,0,0,0,8058,3518,32.370545936608686,14.132487044550675
SICILIA 1,BAUCINA,1549,767,1046,549,114,35,179,10,71,9,14,2,170,30,18,6,4,0,232,0,0,0,66,0,0,0,0,0,456,96,43.59464627151052,9.177820267686425
SICILIA 1,BISACQUINO,3584,1725,2164,1139,241,95,248,34,195,12,31,5,460,67,21,21,13,0,376,0,0,0,172,0,0,0,0,0,753,243,34.79667282809612,11.22920517560074
SICILIA 1,BLUFI,751,349,448,213,48,10,37,3,72,3,2,0,111,9,2,1,8,0,57,0,0,0,50,0,0,0,0,0,107,77,23.883928571428573,17.1875
SICILIA 1,BOLOGNETTA,3402,1653,1859,929,109,70,180,19,137,26,23,10,487,45,47,12,19,0,297,0,0,0,259,0,0,0,0,0,566,196,30.446476600322754,10.54330285099516
SICILIA 1,BOMPIETRO,1070,513,645,333,58,11,30,11,114,4,5,8,137,24,5,6,9,0,113,0,0,0,53,0,0,0,0,0,165,131,25.581395348837212,20.310077519379846
SICILIA 1,CACCAMO,6535,3141,4257,2173,407,176,706,23,212,35,34,20,757,158,54,13,33,0,842,0,0,0,520,0,0,0,0,0,1747,301,41.03828987549918,7.07070707070707
SICILIA 1,CALTAVUTURO,3127,1520,1751,944,175,52,129,24,218,20,40,11,367,24,13,16,7,0,349,0,0,0,133,0,0,0,0,0,554,289,31.63906339234723,16.50485436893204
SICILIA 1,CAMPOFELICE DI FITALIA,390,197,219,119,15,7,27,10,16,1,3,1,32,51,1,1,1,0,33,0,0,0,16,0,0,0,0,0,77,21,35.15981735159817,9.58904109589041
SICILIA 1,CAMPOFELICE DI ROCCELLA,6468,3194,3650,1880,149,144,348,33,351,51,77,24,872,116,43,17,26,0,715,0,0,0,476,0,0,0,0,0,1240,503,33.97260273972603,13.78082191780822
SICILIA 1,CAMPOFIORITO,962,448,681,343,72,50,123,1,99,5,10,2,123,13,10,3,2,0,66,0,0,0,47,0,0,0,0,0,240,116,35.24229074889868,17.033773861967695
SICILIA 1,CASTELBUONO,7001,3404,4081,2097,251,118,394,15,707,85,58,32,854,195,43,31,34,0,711,0,0,0,315,0,0,0,0,0,1238,882,30.33570203381524,21.612349914236706
SICILIA 1,CASTELDACCIA,9417,4587,5942,2969,317,315,595,53,470,77,130,46,1610,219,83,47,64,0,1126,0,0,0,533,0,0,0,0,0,2089,723,35.1565129585998,12.167620329855268
SICILIA 1,CASTELLANA SICULA,2643,1252,1589,773,118,52,129,10,266,16,22,59,205,43,23,14,9,0,282,0,0,0,192,0,0,0,0,0,473,363,29.76714915040906,22.844556324732537
SICILIA 1,CASTRONOVO DI SICILIA,2484,1193,1501,766,160,52,216,12,208,7,20,6,235,45,14,10,25,0,232,0,0,0,132,0,0,0,0,0,512,241,34.11059293804131,16.055962691538976
SICILIA 1,CEFALA' DIANA,817,408,565,292,43,33,65,9,37,6,2,2,105,23,4,1,4,0,188,0,0,0,20,0,0,0,0,0,295,47,52.21238938053098,8.31858407079646
SICILIA 1,CEFALU',11822,5734,6777,3481,311,227,650,17,1081,108,131,52,1150,381,104,46,64,0,1384,0,0,0,749,0,0,0,0,0,2278,1372,33.61369337464955,20.244946141360483
SICILIA 1,CERDA,4025,1959,2762,1401,193,87,300,24,175,13,15,4,631,61,31,8,13,0,442,0,0,0,615,0,0,0,0,0,853,207,30.883417813178855,7.494569152787835
SICILIA 1,CHIUSA SCLAFANI,2237,1026,1483,734,132,293,101,9,98,63,10,11,209,37,20,37,7,0,288,0,0,0,84,0,0,0,0,0,691,182,46.59474039109912,12.27242076871207
SICILIA 1,CIMINNA,2943,1426,2023,1045,362,75,279,9,197,19,22,20,400,52,39,3,20,0,292,0,0,0,111,0,0,0,0,0,655,258,32.377656945130994,12.753336628769155
SICILIA 1,COLLESANO,3074,1472,1704,879,110,92,168,19,182,27,64,9,302,53,15,6,16,0,271,0,0,0,274,0,0,0,0,0,550,282,32.27699530516432,16.549295774647888
SICILIA 1,CONTESSA ENTELLINA,1321,642,1046,529,212,42,81,12,188,8,7,2,222,67,4,1,5,0,102,0,0,0,48,0,0,0,0,0,237,205,22.65774378585086,19.59847036328872
SICILIA 1,CORLEONE,8618,4159,5431,2760,365,180,1014,47,402,56,40,28,907,236,62,21,47,0,1106,0,0,0,583,0,0,0,0,0,2347,526,43.21487755477813,9.685140858037194
SICILIA 1,FICARAZZI,10285,5001,5749,2896,197,180,581,23,367,50,77,34,1970,137,86,30,60,0,1097,0,0,0,542,0,0,0,0,0,1881,528,32.718733692816144,9.184205948860672
SICILIA 1,GANGI,5282,2528,3238,1697,282,107,367,117,356,39,97,17,555,210,41,22,22,0,553,0,0,0,230,0,0,0,0,0,1144,509,35.33045089561458,15.719579987646695
SICILIA 1,GERACI SICULO,1465,694,910,481,87,31,116,8,109,5,23,7,102,44,9,19,5,0,161,0,0,0,73,0,0,0,0,0,316,144,34.72527472527472,15.824175824175823
SICILIA 1,GIULIANA,1528,752,1032,555,127,44,120,16,115,6,14,4,198,47,16,1,2,0,174,0,0,0,70,0,0,0,0,0,354,139,34.30232558139535,13.468992248062014
SICILIA 1,GODRANO,890,443,698,359,63,8,158,25,38,7,2,8,132,8,17,3,5,0,127,0,0,0,40,0,0,0,0,0,318,55,45.55873925501432,7.8796561604584525
SICILIA 1,GRATTERI,747,372,396,204,17,11,49,0,50,13,7,2,50,33,3,2,1,0,70,0,0,0,75,0,0,0,0,0,130,72,32.82828282828283,18.181818181818183
SICILIA 1,ISNELLO,1180,552,719,356,78,27,57,0,125,16,18,4,136,16,8,11,6,0,85,0,0,0,82,0,0,0,0,0,169,163,23.504867872044507,22.67037552155772
SICILIA 1,LASCARI,3069,1484,1660,829,102,53,205,6,163,26,26,3,334,78,24,14,26,0,332,0,0,0,197,0,0,0,0,0,596,218,35.903614457831324,13.132530120481928
SICILIA 1,LERCARA FRIDDI,5281,2470,3450,1669,363,151,436,8,282,16,48,29,847,161,27,13,37,0,692,0,0,0,142,0,0,0,0,0,1287,375,37.30434782608696,10.869565217391305
SICILIA 1,MARINEO,5126,2529,3519,1770,275,127,440,63,455,47,48,11,917,62,42,17,34,0,452,0,0,0,269,0,0,0,0,0,1082,561,30.747371412333045,15.942028985507244
SICILIA 1,MEZZOJUSO,2226,1100,1361,708,135,42,199,10,167,18,36,12,214,101,9,8,5,0,258,0,0,0,60,0,0,0,0,0,509,233,37.39897134459956,17.119764878765615
SICILIA 1,MONTEMAGGIORE BELSITO,2573,1209,1505,798,116,60,221,17,196,13,19,9,179,59,17,5,12,0,264,0,0,0,219,0,0,0,0,0,562,237,37.3421926910299,15.74750830564784
SICILIA 1,PALAZZO ADRIANO,1593,751,1106,571,107,47,129,10,103,11,11,14,214,18,9,5,6,0,265,0,0,0,87,0,0,0,0,0,451,139,40.77757685352622,12.567811934900542
SICILIA 1,PETRALIA SOPRANA,2575,1256,1933,986,222,58,146,18,420,25,28,1,353,32,47,12,18,0,279,0,0,0,128,0,0,0,0,0,501,474,25.91826176927056,24.521469218830834
SICILIA 1,PETRALIA SOTTANA,2226,1038,1422,718,116,49,88,11,272,38,33,6,300,42,32,36,15,0,194,0,0,0,98,0,0,0,0,0,342,349,24.050632911392405,24.542897327707454
